PMID	sentence	sentiment
32732352	The guideline panel makes a weak recommendation for the use of remdesivir in severe covid-19 while recommending continuation of active enrolment of patients into ongoing randomised controlled trials examining remdesivir.	-0.43590744939645126
32732352	The linked systematic review (published 31 Jul 2020) identified two randomised trials with 1300 participants, showing low certainty evidence that remdesivir may be effective in reducing time to clinical improvement and may decrease mortality in patients with severe covid-19.	0.2016301690673828
32732352	Most patients with severe covid-19 would likely choose treatment with remdesivir given the potential reduction in time to clinical improvement.	-0.05484104545752208
32448345	Evaluation of the efficacy and safety of intravenous remdesivir in adult patients with severe COVID-19: study protocol for a phase 3 randomized, double-blind, placebo-controlled, multicentre trial.	0.2061855868625641
32448345	The aim of this study is to assess the efficacy and safety of remdesivir in adult patients with severe COVID-19.	0.15899902146339417
32448345	Adults (≥ 18 years) with laboratory-confirmed COVID-19 virus infection, severe pneumonia signs or symptoms, and radiologically confirmed severe pneumonia are randomly assigned in a 2:1 ratio to intravenously administered remdesivir or placebo for 10 days.	-0.4406773245286941
32468196	Remdesivir in Treatment of COVID-19: A Systematic Benefit-Risk Assessment.	0.1496947467327118
32468196	A systematic benefit-risk assessment was designed and conducted to examine the benefit-risk profile of remdesivir in COVID-19 patients compared with standard of care, placebo or other treatments.	0.27776211008548735
32468196	The Benefit-Risk Action Team (BRAT) framework was used to assess the overall benefit-risk of the use of remdesivir as a treatment for COVID-19 compared with standard of care, placebo or other treatments.	0.3376649461698532
32468196	We searched PubMed, Google Scholar and government agency websites to identify literature reporting clinical outcomes in patients taking remdesivir for COVID-19.	-0.14956529438495636
32468196	Using the BRAT method, several key benefits and risks for use of remdesivir in COVID-19 compared with placebo have been identified.	0.19670945408344268
32468196	Preliminary clinical trial results suggest that there may be a favourable benefit-risk profile for remdesivir compared with placebo in severe COVID-19 infection and further data on benefits would strengthen this evaluation.	0.2627716067886352
32281114	Delayed Initiation of Remdesivir in a COVID-19-Positive Patient.	-0.2461185718679428
32281114	We present a case of late initiation of remdesivir antiviral therapy in the successful treatment of a patient with severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in a mixed medical intensive care unit of a community teaching hospital.	0.5013965447521209
32281114	A request for compassionate use remdesivir was submitted on the same hospital day as the positive COVID-19 polymerase chain reaction result.	0.22939395237966018
32281114	Late initiation of remdesivir may be effective in treating SARS-CoV-2, unlike antivirals utilized for different disease states, such as oseltamivir, that are most effective when started as soon as possible following symptom onset.	0.28264625785827635
32407959	Compassionate remdesivir treatment of severe Covid-19 pneumonia in intensive care unit (ICU) and Non-ICU patients: Clinical outcome and differences in post-treatment hospitalisation status.	0.3989091433954239
32407959	Remdesivir has shown in vitro activity against coronaviruses and is a possible antiviral treatment for SARS-CoV-2 infection.	0.1495768904685974
32407959	This prospective (compassionate), open-label study of remdesivir, which was conducted at Luigi Sacco Hospital, Milan, Italy, between February 23 and March 20, 2020, involved patients with SARS-CoV-2 pneumonia aged ≥18 years undergoing mechanical ventilation or with an oxygen saturation level of ≤94 % in air or a National Early Warning Score 2 of ≥4.	-0.001687470793724083
32407959	Our data suggest that remdesivir can benefit patients with SARS-CoV-2 pneumonia hospitalised outside ICU where clinical outcome was better and adverse events are less frequently observed.	0.4178865668312708
32563812	A promising antiviral candidate drug for the COVID-19 pandemic: A mini-review of remdesivir.	0.4047543485116958
32563812	Remdesivir (GS-5734), a viral RNA-dependent RNA polymerase (RdRP) inhibitor that can be used to treat a variety of RNA virus infections, is expected to be an effective treatment for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection.	0.4912884182961782
32563812	Food and Drug Administration (FDA) has granted Emergency Use Authorization (EUA) for remdesivir to treat COVID-19 patients.	0.2123059332227707
32563812	In light of the COVID-19 pandemic, this review presents comprehensive information on remdesivir, including information regarding the milestones, intellectual properties, anti-coronavirus mechanisms, preclinical research and clinical trials, and in particular, the chemical synthesis, pharmacology, toxicology, pharmacodynamics and pharmacokinetics of remdesivir.	0.5447193756257163
32563812	Furthermore, perspectives regarding the use of remdesivir for the treatment of COVID-19 are also discussed.	0.1489258736371994
33038433	To date, except for intravenous remdesivir and dexamethasone, which have modest effects in moderate to severe COVID-19, no strong clinical evidence supports the efficacy of any other drugs against SARS-CoV-2.	-0.06914186616738638
32336586	There are currently no therapeutic drugs available that are directly active against SARS-CoV-2; however, several antivirals (remdesivir, favipiravir) and antimalarials (chloroquine, hydroxychloroquine) have emerged as potential therapies.	-0.07226006310780841
32773440	A Review of Remdesivir for COVID-19: Data to Date.	0.14777087867259978
32282022	Remdesivir has potent in vitro activity against SARS-CoV-2, but it is not US Food and Drug Administration approved and currently is being tested in ongoing randomized trials.	0.19944566952705384
32696862	Use of remdesivir for patients with Covid-19: a review article.	0.14902683198451996
32696862	Thus, this study aimed at conducting a review of the use of Remdesivir in patients with COVID-19.	-0.1498727560043335
32696862	Remdesivir is currently the most promising molecule in the treatment of COVID-19, taking into account its broad antiviral spectrum (considering the genetic sequences of the virus, it is expected to maintain activity against SARS-CoV-2).	0.400014158706665
33015819	Remdesivir-COVID-19: drug interactions in dentistry.	0.14696381092071534
33015819	We aimed at determining which drugs used in dentistry interact with Remdesivir in order to avoid adverse reactions that may worsen the condition of patients with COVID-19.	-0.20144036186218262
33015819	A literature review was conducted to identify potential drug interactions between remdesivir (used in the treatment of COVID-19) and drugs prescribed in dentistry.	0.09714543521404266
33015819	It is clinically necessary for oral health professionals to be aware of possible drug interactions that may occur between remdesivir and drugs commonly prescribed in dentistry in order to prevent adverse reactions that may even endanger the life of a patient with COVID-19.	-9.313952922823665e-05
32425246	The only Food and Drug Administration-approved drug to treat COVID-19 is remdesivir, and other off-label medications used include chloroquine and hydroxychloroquine, tocilizumab, lopinavir/ritonavir, favipiravir, convalescent plasma therapy, azithromycin, vitamin C, corticosteroids, interferon, and colchicine.	0.07885621726036074
32458279	Remdesivir for Treatment of COVID-19: Combination of Pulmonary and IV Administration May Offer Aditional Benefit.	0.34341342436313627
32458279	Remdesivir is one of the most promising drugs to treat COVID-19 based on the following facts: remdesivir has a broad-spectrum antiviral mechanism of action; it demonstrated in vitro activity against SARS-CoV-2 and in vivo efficacy in animal models against the similar coronavirus MERS-CoV; its safety profile has been tested in Ebola patients and in compassionate use in COVID-19 patients.	0.5968916239595413
32458279	Currently, remdesivir is being investigated in ten randomized controlled trials against COVID-19.	-0.1338900536298752
32458279	This analysis is based on the following observations: plasma exposures of remdesivir and its active metabolite are unlikely to be correlated with its clinical efficacy; remdesivir and its active metabolites are unlikely to be adequate in the lung to kill the SARS-CoV-2 virus.	-0.1510135077852673
33139290	New Perspectives on Antimicrobial Agents: Remdesivir Treatment for COVID-19.	0.2073752151294188
33139290	Remdesivir was recently approved by the Food and Drug Administration for the treatment of hospitalized patients with coronavirus disease 2019 (COVID-19).	0.32496575303077696
33139290	Remdesivir is the prodrug of an adenosine analogue that inhibits viral replication of several RNA virus families, including Coronaviridae Preclinical data in animal models of coronavirus diseases, including COVID-19, have demonstrated that early treatment with remdesivir leads to improved survival, decreased lung injury, and decreased levels of viral RNA.	-0.282075955991745
33139290	Recent clinical data have demonstrated the clinical activity of remdesivir in terms of faster time to recovery in patients with severe COVID-19 and higher odds of improved clinical status in patients with moderate COVID-19.	0.23979599577585856
33139290	Remdesivir's potential benefits and its favorable adverse-event profile make it an option for the treatment of COVID-19.	0.4435163107776642
32726230	Remdesivir for the Treatment of COVID-19: A Systematic Review of the Literature.	0.14798836112022398
32726230	To address the need for an effective treatment of SARS-CoV-2 during the worldwide pandemic, this systematic review of intravenous (IV) remdesivir was performed.	0.6013129591083526
32726230	A recent case report reported improvement of clinical symptoms with remdesivir in a patient with COVID-19.	0.31683941172599794
32726230	Therefore, despite supportive data from in vitro and in vivo studies, the clinical effectiveness of IV remdesivir for treatment of COVID-19 and potential side effects remain incompletely defined in the human population.	0.06591828337510426
32821086	A Review on Remdesivir: A Possible Promising Agent for the Treatment of COVID-19.	0.30664401065826413
32821086	Several clinical trials are ongoing for the management of COVID-19 using remdesivir.	0.1183050513267517
32821086	In this study, characteristics of remdesivir and its usage for treatment of COVID-19 are reviewed based on an electronic search using PubMed and Google Scholar.	0.13814111351966857
32827627	Effect of remdesivir on patients with COVID-19: A network meta-analysis of randomized control trials.	0.14770975112915039
32827627	Several randomized controlled trials (RCTs) were conducted to investigate the effect of remdesivir for patients with COVID-19, but their results were conflicting.	-0.3836680268239975
32827627	Thus, we conducted a network meta-analysis comparing the rate of clinical improvement among patients with COVID-19 who received 5-day course of remdesivir versus 10-day course of remdesivir versus standard care.	0.39001004276752466
32827627	Our analysis demonstrated that the use of remdesivir for patients with COVID-19 was associated with the significantly higher clinical improvement rate compared with standard care alone.	0.4709938985061645
32360480	Further, chloroquine and hydroxychloroquine, and off-label antiviral drugs, such as the nucleotide analogue remdesivir, HIV protease inhibitors lopinavir and ritonavir, broad-spectrum antiviral drugs arbidol and favipiravir as well as antiviral phytochemicals available to date may limit spread of SARS-CoV-2 and morbidity and mortality of COVID-19 pandemic.	-0.0526922923262914
32589775	Safety, Tolerability, and Pharmacokinetics of Remdesivir, An Antiviral for Treatment of COVID-19, in Healthy Subjects.	0.6473160335063934
32589775	Remdesivir (RDV), a single diastereomeric monophosphoramidate prodrug that inhibits viral RNA polymerases, has potent in vitro antiviral activity against severe acute respiratory syndrome-coronavirus 2 (SARS-CoV-2).	0.06516713768686563
32636851	We present the current evidence for the use of vitamin C and quercetin both for prophylaxis in high-risk populations and for the treatment of COVID-19 patients as an adjunct to promising pharmacological agents such as Remdesivir or convalescent plasma.	0.4257148790311813
32690096	We discovered through the autodock simulations that Met124 plays a key role in the efficiency of drugs targeting ACE2, such as remdesivir, chloroquine, ciclesonide and niclosamide, and may be a potential target in COVID-19.	0.3780847907447815
32419524	Expert opinion: Although strong evidence of well-designed randomized controlled studies regarding COVID-19 therapy is presently lacking, remdesivir, teicoplanin, hydroxychloroquine (not in combination with azithromycin), and ivermectin might be effective antiviral drugs and are deemed promising candidates for controlling SARS-CoV-2.	0.6032728337780634
32641681	The urgent and emergency care of COVID-19 patients calls for effective drugs, in addition to the beneficial effects of remdesivir5, to control the disease and halt the pandemic.	0.7472405977058411
32378648	Remdesivir had been proposed as a promising option for treating coronavirus disease 2019 (COVID-19).	0.12689859461307523
32378648	We provided a rapid review to critically assess the potential anti-coronavirus effect of remdesivir on COVID-19 and other coronaviruses based on the most up-to-date evidence.	0.1881765604019165
32378648	Even though remdesivir was proposed as a promising option for treating COVID-19 based on laboratory experiments and reports from compassionate use, its safety and effect in humans requires high-quality evidence from well-designed and adequately-powered clinical trials for further clarification.	0.28906571896553035
33295289	Hydroxychloroquine and Remdesivir in COVID-19: A critical analysis of recent events.	0.014680519356727595
33295289	Two drugs used for other indications in the past, hydroxychloroquine (HCQ) and remdesivir (RDV), are sought to be repurposed to treat Covid-19.	-0.04572559762477876
33295289	In this review, we critically analyse the identification of and subsequent events concerning these two drugs as potential treatment options for Covid-19, and conclude by raising some ethical issues that require serious thought from the global scientific community concerned with using these two drugs against Covid-19.<br><br> Key Words: Covid-19, hydroxychloroquine, remdesivir, USFDA, emergency use authorisation<br><br>.	0.18188494904427302
32503874	Efficacy of remdesivir in patients with COVID-19: a protocol for systematic review and meta-analysis of randomised controlled trials.	0.1498054325580597
32503874	Remdesivir, a nucleotide-analogue antiviral drug developed for Ebola, is determined to prevent and stop infections with COVID-19, while results are yet controversial.	0.22599422094821928
32503874	Here, we aim to conduct a systematic review and meta-analysis of randomised controlled trials (RCTs) to evaluate the efficacy of remdesivir in patients with COVID-19.	0.13772649765014647
32361744	Development and validation of a UHPLC-MS/MS method for quantification of the prodrug remdesivir and its metabolite GS-441524: a tool for clinical pharmacokinetics of SARS-CoV-2/COVID-19 and Ebola virus disease.	0.14993467032909394
32361744	Remdesivir has received significant attention for its potential application in the treatment of COVID-19, caused by SARS-CoV-2.	0.3154705219650269
32361744	This method represents a useful tool for studying remdesivir and GS-441524 clinical pharmacokinetics, particularly during the current COVID-19 outbreak.	0.40324734209961366
33210457	Remdesivir: A beacon of hope from Ebola virus disease to COVID-19.	0.33708027116775513
33210457	After suggestions and assessments of several therapeutic options, remdesivir (GS-5734), a direct-acting antiviral drug previously tested against Ebola virus disease, was found to be moderately effective and probably safe for inhibiting SARS-CoV-2 replication.	0.5197645076576869
33210457	Finally, on 1 May 2020, remdesivir (GS-5734) was granted emergency use authorization as an investigational drug for the treatment of Covid-19 by the Food and Drug Administration.	0.021767613167762753
33210457	Here, we provide a review of the latest findings (based on preprints, post-prints, and news releases in scientific websites) related to remdesivir efficacy and safety for the treatment of Covid-19, along with covering remdesivir history from bench-to-bedside, as well as an overview of its mechanism of action.	0.48756880759716026
33210457	In addition, active clinical trials, as well as challenging issues related to the future of remdesivir in Covid-19, are covered.	0.4630824754412969
33210457	Based on these studies, it seems that remdesivir could be an effective and probably safe treatment option for Covid-19.	0.4064922797155381
32829390	Effectiveness of remdesivir in patients with COVID-19 under mechanical ventilation in an Italian ICU.	0.14994524717330932
32829390	Remdesivir is a prodrug with in vitro activity against severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2).	0.242556937084198
32503814	The results support the combination of copper, N-acetylcysteine (NAC), colchicine and nitric oxide (NO) with candidate antiviral agents, remdesivir or EIDD-2801, as a treatment for patients positive for SARS-CoV-2.	0.5597519801768389
32503814	The authors propose to study the effects of the combination of copper, NAC, colchicine, NO and currently used experimental antiviral agents, remdesivir or EIDD-2801, as a potential treatment scheme for SARS-COV-2.	-0.05063325799783072
32756480	The most promising therapy to date is remdesivir, which is US Food and Drug Administration (FDA) approved for emergency use in adults and children hospitalized with severe suspected or laboratory-confirmed COVID-19.	0.03724193291664124
32887691	This guidance adds to recommendations for corticosteroids and remdesivir published in the previous versions, with no changes made in this update: (a) a strong recommendation for systemic corticosteroids in patients with severe and critical covid-19, (b) a conditional recommendation against systemic corticosteroids in patients with non-severe covid-19, (c) a conditional recommendation against remdesivir in hospitalised patients with covid-19.	-0.3722468511978785
32591667	Additionally, this study suggested oseltamivir, iopinavir, remdesivir, chloroquine, baricitinib, ruxolitinib, and fedratinib as possible drugs to help manage COVID-19.	0.022168578023910507
33161277	We highlight two major lines of therapeutic strategies for COVID-19 treatment: 1) repurposing the existing drugs for use in COVID-19 patients, such as antiviral medications (e.g., remdesivir) and immunomodulators (e.g., dexamethasone) which were previously approved for other disease conditions, and 2) novel biological products that are designed to target specific molecules that are involved in SARS-CoV-2 viral entry, including neutralizing antibodies against the spike protein of SARS-CoV-2, such as REGN-COV2 (an antibody cocktail), as well as recombinant human soluble ACE2 protein to counteract SARS-CoV-2 binding to the transmembrane ACE2 receptor in target cells.	0.484836922736395
32506110	Use of Remdesivir in the Management of COVID-19: A Systematic Review on Current Evidences.	0.14934159815311432
32506110	This systemic review aimed at evaluating the available evidence on efficacy, safety to identify any promising role for compassionate use of remdesivir in patient suffered for severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) as re-purposeful use.	0.26085908047676093
32506110	We searched PubMed, EMBASE, Cochrane Library for randomized controlled trials (RCTs), prospective case series studies and case reports that evaluated use of remdesivir in COVID-19.	-0.12687768638134003
32506110	Remdesivir was thought to be one of the promising options for treating the patients of COVID-19 based on few laboratory experiments and reports from some compassionate use and case reports.	0.43390787251472474
32861338	Developing an Ethics Framework for Allocating Remdesivir in the COVID-19 Pandemic.	0.14062422215938566
32861338	On May 1, 2020, the US Food and Drug Administration (FDA) issued an Emergency Use Authorization (EUA) to allow use of the antiviral drug remdesivir to treat patients with severe coronavirus disease-2019 (COVID-19).	-0.21159674835681916
32861338	Remdesivir is an investigational drug studied in clinical trials for COVID-19 and is available to children and pregnant women through compassionate-use access but is not yet FDA approved.	-0.14145205375353492
32861338	The Minnesota Department of Health has collaborated with the Minnesota COVID Ethics Collaborative and multiple clinical experts to issue an Ethical Framework for May 2020 Allocation of Remdesivir in the COVID-19 Pandemic.	0.384692823176384
32861338	The Minnesota remdesivir allocation framework specifies an ethical approach to distributing the drug to facilities across the state and then among COVID-19 patients within each facility.	0.45173398066043857
32889701	Number of drugs such as remdesivir, favipiravir, ribavirin, lopinavir, ritonavir, darunavir, arbidol, chloroquine, hydroxychloroquine, tocilizumab and interferons have shown inhibitory effects against the SARS-CoV2 in-vitro as well as in clinical conditions.	0.12668395253181458
32607555	Pharmacokinetics of remdesivir and GS-441524 in two critically ill patients who recovered from COVID-19.	-0.26731485016345974
32607555	Remdesivir is a prodrug of the nucleoside analogue GS-441524 and is under evaluation for treatment of SARS-CoV-2-infected patients.	0.14601163566112518
32607555	To evaluate the pharmacokinetics of remdesivir and GS-441524 in plasma, bronchoalveolar aspirate (BAS) and CSF in two critically ill COVID-19 patients.	-0.29035899527072906
32607555	We report the first pharmacokinetic evaluation of remdesivir and GS-441524 in recovered COVID-19 patients.	0.23049521446228027
32357553	Currently, antiviral drugs, including chloroquine/hydroxychloroquine, remdesivir, and lopinavir/ritonavir, have shown effective inhibition of SARS-CoV-2 in vitro.	0.3276788528013229
33361753	Remdesivir for the treatment of COVID-19: a living systematic review.	0.14973494410514832
33361753	Provide a timely, rigorous and continuously updated summary of the evidence on the role of remdesivir in the treatment of patients with COVID-19.	0.03378073574543
33361753	On the other hand, remdesivir likely results in a large increase in the incidence of adverse effects in patients with COVID-19 (RR 1.29, 95% CI 0.58 to 2.84; moderate certainty evidence).	0.19346637519972665
33361753	The evidence is insufficient for the outcomes critical for making decisions on the role of remdesivir in the treatment of patients with COVID-19, so it is impossible to balance potential benefits, if there are any, with the adverse effects and costs.	-0.3702008585479524
32813283	Effectiveness of remdesivir for the treatment of hospitalized COVID-19 persons: A network meta-analysis.	0.14987409710884095
32813283	Several randomized clinical trials (RCTs) that investigated the effectiveness of remdesivir for the treatment of coronavirus disease-2019 (COVID-19) have generated inconsistent evidence.	-0.1499787390232086
32813283	Remdesivir may have clinical benefits among hospitalized COVID-19 persons.	0.30993609155654905
33359141	Even with the recent approval of the anti-viral drug, remdesivir, and Emergency Use Authorization of monoclonal antibodies against S protein, bamlanivimab and casirimab/imdevimab, efficient and safe COVID-19 vaccines are still desperately demanded not only to prevent its spread but also to restore social and economic activities via generating mass immunization.	0.3899841767957476
33041712	Though data are limited, antiviral therapies such as remdesivir, favipiravir, lopinavir/ritonavir, and other drugs like hydroxychloroquine/chloroquine have been used for severe COVID-19 cases, with remdesivir showing the greatest promise.	0.5147343950680324
32293834	The most frequently used agents both in Turkey and all over the world including chloroquine, hydroxychloroquine, lopinavir/ritonavir, favipiravir and remdesivir will be reviewed here .Nitazoxanide and ivermectin were also included in this review as they have recently been reported to have an activity against SARS-CoV-2 in vitro and are licensed for the treatment of some other human infections.	0.18902075266838073
32574236	Available Evidence and Ongoing Clinical Trials of Remdesivir: Could It Be a Promising Therapeutic Option for COVID-19?	0.4098179794502258
32574236	This review is specifically aimed to summarize the available evidence and ongoing clinical trials of remdesivir as a potential therapeutic option for COVID-19.	0.16425413548946383
32574236	Of which, one completed double blind, placebo controlled trial showed that remdesivir showed faster time to clinical improvement in severe COVID-19 patients compared to placebo though not found statistically significant.	-0.3426277355464299
33068263	Based on current evidence, recent guidelines of the National Institute of Health, USA indicated the use of remdesivir and dexamethasone for the treatment of COVID-19 patients with mild-moderate disease, not requiring high-flow oxygen.	0.14786761701107023
33068263	Beyond the supportive therapy, up to now the best therapeutic approach for COVID-19 may be a three-step combination therapy, including remdesivir 100 mg/day (200 mg loading dose on first day) in the first stage of the disease, and combined dexamethasone 6 mg/day plus baricitinib 4 mg/day to target the immune dysregulation triggered by the SARS-CoV-2 infection.	0.6726917575597763
32655019	kidney        has been reported with remdesivir in patients with severe COVID-19.kidney injury      	-0.42690635281562805
32711596	Interactions Between Remdesivir, Ribavirin, Favipiravir, Galidesivir, Hydroxychloroquine and Chloroquine with Fragment Molecular of the COVID-19 Main Protease with Inhibitor N3 Complex (PDB ID:6LU7) Using Molecular Docking.	0.05937213538328806
32711596	We started a study on the molecular docking of six potential pharmacologically active inhibitors compounds that can be used clinically against the COVID-19 virus, in this case, remdesivir, ribavirin, favipiravir, galidesivir, hydroxychloroquine and chloroquine interacting with the main COVID-19 protease in complex with a COVID-19 N3 protease inhibitor.	0.11890541505972545
33020069	The Task Force made consensus suggestions to treat patients with acute COVID-19 pneumonia with remdesivir and dexamethasone but suggested against hydroxychloroquine except in the context of a clinical trial; these are revisions of prior suggestions resulting from the interim publication of several randomised trials.	0.026944797153472894
32326602	A recent study has shown that remdesivir and chloroquine effectively inhibit the replication and infection of severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2, 2019-nCov) in vitro.	0.1714091011428833
32326602	In the United States, one case of COVID-19 was successfully treated with compassionate use of remdesivir in January of 2020.	0.5384773956584931
32803479	Certain medications, for example, dexamethasone, antimalarials (chloroquine/hydroxychloroquine), antiviral (remdesivir), and IL-6 receptor blocking monoclonal antibodies (tocilizumab), are used in various combinations as off-label medications to treat COVID-19.	0.29030096453939164
32717568	Chloroquine, remdesivir, lopinavir/ritonavir or ribavirin have all been successful in inhibiting SARS-CoV-2 in vitro.	0.6914617007112502
